Spend,,,,,,
Retail,OOH,Longterm,ExpressSales,TotalExpresssubproduct,0.07,0.202217908
Retail,OOH,Longterm,RetailSales,Drinks,0.04,1.271518538
Retail,OOH,Longterm,RetailSales,Food,0.03,0.684035008
Retail,OOH,Longterm,RetailSales,Other,0.01,0.188562627
Retail,OOH,Longterm,RTD,TotalRTDsubproduct,0,0.028127108
Retail,OOH,Shortterm,ExpressSales,TotalExpresssubproduct,0.12,0.279537372
Retail,OOH,Shortterm,RetailSales,Drinks,1.82,4.622320051
Retail,OOH,Shortterm,RetailSales,Food,0.17,0.370835184
Retail,OOH,Shortterm,RetailSales,Other,0.07,0.136137021
Retail,OOH,Shortterm,RTD,TotalRTDsubproduct,0,0.017855852
Retail,Press,Longterm,ExpressSales,TotalExpresssubproduct,0.06,0.136888689
Retail,Press,Longterm,RetailSales,Drinks,0.05,0.860737348
Retail,Press,Longterm,RetailSales,Food,0.04,0.463048285
Retail,Press,Longterm,RetailSales,Other,0.01,0.127644931
Retail,Press,Longterm,RTD,TotalRTDsubproduct,0,0.019040267
Retail,Press,Shortterm,ExpressSales,TotalExpresssubproduct,0.17,0.279537372
Retail,Press,Shortterm,RetailSales,Drinks,1.08,2.69629198
Retail,Press,Shortterm,RetailSales,Food,0.69,1.49854603
Retail,Press,Shortterm,RetailSales,Other,0.25,0.497942243
Retail,Press,Shortterm,RTD,TotalRTDsubproduct,0,0.017855852
Retail,RadioandAudio,Longterm,ExpressSales,TotalExpresssubproduct,0.11,0.315073338
Retail,RadioandAudio,Longterm,RetailSales,Drinks,0.07,1.981138033
Retail,RadioandAudio,Longterm,RetailSales,Food,0.04,1.065786877
Retail,RadioandAudio,Longterm,RetailSales,Other,0.01,0.293797205
Retail,RadioandAudio,Longterm,RTD,TotalRTDsubproduct,0,0.043824515
Retail,RadioandAudio,Shortterm,ExpressSales,TotalExpresssubproduct,0.13,0.279537372
Retail,RadioandAudio,Shortterm,RetailSales,Drinks,1.03,1.955048023
Retail,RadioandAudio,Shortterm,RetailSales,Food,0.54,0.823623868
Retail,RadioandAudio,Shortterm,RetailSales,Other,0.04,0.068545097
Retail,RadioandAudio,Shortterm,RTD,TotalRTDsubproduct,0,0.017855852
Retail,Social,Longterm,ExpressSales,TotalExpresssubproduct,0.11,0.285603971
Retail,Social,Longterm,RetailSales,Drinks,0.07,1.795838689
Retail,Social,Longterm,RetailSales,Food,0.05,0.966101945
Retail,Social,Longterm,RetailSales,Other,0.01,0.266317833
Retail,Social,Longterm,RTD,TotalRTDsubproduct,0,0.039725531
Retail,Social,Shortterm,ExpressSales,TotalExpresssubproduct,0.13,0.279537372
Retail,Social,Shortterm,RetailSales,Drinks,0.7,1.465834334
Retail,Social,Shortterm,RetailSales,Food,0.4,0.967940477
Retail,Social,Shortterm,RetailSales,Other,0.03,0.089076132
Retail,Social,Shortterm,RTD,TotalRTDsubproduct,0,0.017855852
Retail,TVSponsorship,Longterm,ExpressSales,TotalExpresssubproduct,1.19,0.357459279
Retail,TVSponsorship,Longterm,RetailSales,Drinks,1.03,2.058540893
Retail,TVSponsorship,Longterm,RetailSales,Food,0.6,1.107427061
Retail,TVSponsorship,Longterm,RetailSales,Other,0.17,0.305275832
Retail,TVSponsorship,Longterm,RTD,TotalRTDsubproduct,0,0.045536735
Retail,TVSponsorship,Shortterm,ExpressSales,TotalExpresssubproduct,0.13,0.279537372
Retail,TVSponsorship,Shortterm,RetailSales,Drinks,1.92,3.010734049
Retail,TVSponsorship,Shortterm,RetailSales,Food,1.67,2.151029508
Retail,TVSponsorship,Shortterm,RetailSales,Other,0,0
Retail,TVSponsorship,Shortterm,RTD,TotalRTDsubproduct,0,0.017855852
Retail,VOD,Longterm,ExpressSales,TotalExpresssubproduct,0.05,0.137810525
Retail,VOD,Longterm,RetailSales,Drinks,0.04,0.866533726
Retail,VOD,Longterm,RetailSales,Food,0.02,0.466166546
Retail,VOD,Longterm,RetailSales,Other,0.01,0.128504517
Retail,VOD,Longterm,RTD,TotalRTDsubproduct,0,0.019168488
Retail,VOD,Shortterm,ExpressSales,TotalExpresssubproduct,0.13,0.279537372
Retail,VOD,Shortterm,RetailSales,Drinks,1.56,3.543141222
Retail,VOD,Shortterm,RetailSales,Food,1.57,2.683000975
Retail,VOD,Shortterm,RetailSales,Other,0.4,0.793682735
Retail,VOD,Shortterm,RTD,TotalRTDsubproduct,0,0.017855852
RTDMedia,OOH,Longterm,ExpressSales,TotalExpresssubproduct,0.05,0.101108954
RTDMedia,OOH,Longterm,RetailSales,Drinks,0.03,0.726582022
RTDMedia,OOH,Longterm,RetailSales,Food,0.02,0.390877148
RTDMedia,OOH,Longterm,RetailSales,Other,0.01,0.107750073
RTDMedia,OOH,Longterm,RTD,TotalRTDsubproduct,0,0.016072633
RTDMedia,OOH,Shortterm,ExpressSales,TotalExpresssubproduct,0,0
RTDMedia,OOH,Shortterm,RetailSales,Drinks,1.64,3.690316127
RTDMedia,OOH,Shortterm,RetailSales,Food,0,0
RTDMedia,OOH,Shortterm,RetailSales,Other,0.16,0.376405448
RTDMedia,OOH,Shortterm,RTD,TotalRTDsubproduct,0.08,0.844418141
,,,,,,
App Downloads - CPA,,,,,,
Campaign,Media channel,KPI group,Product,Sub product,2022,
AtHomeMedia,AtHometotal,Longterm,TotalAppproduct,TotalAppsubproduct,2373.09,
AtHomeMedia,AtHometotal,Shortterm,TotalAppproduct,TotalAppsubproduct,0,
Express,Display,Longterm,TotalAppproduct,TotalAppsubproduct,692.25,
Express,Display,Shortterm,TotalAppproduct,TotalAppsubproduct,0,
Express,OOH,Longterm,TotalAppproduct,TotalAppsubproduct,303.86,
Express,OOH,Shortterm,TotalAppproduct,TotalAppsubproduct,0,
Express,Press,Longterm,TotalAppproduct,TotalAppsubproduct,519.72,
Express,Press,Shortterm,TotalAppproduct,TotalAppsubproduct,0,
Express,RadioandAudio,Longterm,TotalAppproduct,TotalAppsubproduct,356.46,
Express,RadioandAudio,Shortterm,TotalAppproduct,TotalAppsubproduct,0,
Express,Social,Longterm,TotalAppproduct,TotalAppsubproduct,241.64,
Express,Social,Shortterm,TotalAppproduct,TotalAppsubproduct,0,
FOOU,FOOUtotal,Longterm,TotalAppproduct,TotalAppsubproduct,1992.18,
FOOU,FOOUtotal,Shortterm,TotalAppproduct,TotalAppsubproduct,3.22,
Retail,Display,Longterm,TotalAppproduct,TotalAppsubproduct,1394.4,
Retail,Display,Shortterm,TotalAppproduct,TotalAppsubproduct,159.9,
Retail,OOH,Longterm,TotalAppproduct,TotalAppsubproduct,862.63,
Retail,OOH,Shortterm,TotalAppproduct,TotalAppsubproduct,204.61,
Retail,Press,Longterm,TotalAppproduct,TotalAppsubproduct,1934.68,
Retail,Press,Shortterm,TotalAppproduct,TotalAppsubproduct,181.16,
Retail,RadioandAudio,Longterm,TotalAppproduct,TotalAppsubproduct,410.95,
Retail,RadioandAudio,Shortterm,TotalAppproduct,TotalAppsubproduct,157.43,
Retail,Social,Longterm,TotalAppproduct,TotalAppsubproduct,436.21,
Retail,Social,Shortterm,TotalAppproduct,TotalAppsubproduct,150.68,
Retail,TVSponsorship,Longterm,TotalAppproduct,TotalAppsubproduct,48.51,
Retail,TVSponsorship,Shortterm,TotalAppproduct,TotalAppsubproduct,195.83,
Retail,VOD,Longterm,TotalAppproduct,TotalAppsubproduct,1318.77,
Retail,VOD,Shortterm,TotalAppproduct,TotalAppsubproduct,142.98,
RTDMedia,OOH,Longterm,TotalAppproduct,TotalAppsubproduct,1044.06,
RTDMedia,OOH,Shortterm,TotalAppproduct,TotalAppsubproduct,0,
,,,,,,
Express Sales Volume - CPA,,,,,,
Campaign,Media channel,KPI group,Product,Sub product,2022,
AtHomeMedia,AtHometotal,Longterm,ExpressSales,TotalExpresssubproduct,22.95,
AtHomeMedia,AtHometotal,Shortterm,ExpressSales,TotalExpresssubproduct,0,
Express,Display,Longterm,ExpressSales,TotalExpresssubproduct,63.03,
Express,Display,Shortterm,ExpressSales,TotalExpresssubproduct,0.43,
Express,OOH,Longterm,ExpressSales,TotalExpresssubproduct,27.88,
Express,OOH,Shortterm,ExpressSales,TotalExpresssubproduct,0.51,
Express,Press,Longterm,ExpressSales,TotalExpresssubproduct,46.65,
Express,Press,Shortterm,ExpressSales,TotalExpresssubproduct,0.52,
Express,RadioandAudio,Longterm,ExpressSales,TotalExpresssubproduct,16.38,
Express,RadioandAudio,Shortterm,ExpressSales,TotalExpresssubproduct,0.3,
Express,Social,Longterm,ExpressSales,TotalExpresssubproduct,21.16,
Express,Social,Shortterm,ExpressSales,TotalExpresssubproduct,0.31,
FOOU,FOOUtotal,Longterm,ExpressSales,TotalExpresssubproduct,35.35,
FOOU,FOOUtotal,Shortterm,ExpressSales,TotalExpresssubproduct,3.36,
Retail,Display,Longterm,ExpressSales,TotalExpresssubproduct,32.49,
Retail,Display,Shortterm,ExpressSales,TotalExpresssubproduct,8.06,
Retail,OOH,Longterm,ExpressSales,TotalExpresssubproduct,13.65,
Retail,OOH,Shortterm,ExpressSales,TotalExpresssubproduct,8.69,
Retail,Press,Longterm,ExpressSales,TotalExpresssubproduct,17.57,
Retail,Press,Shortterm,ExpressSales,TotalExpresssubproduct,6.05,
Retail,RadioandAudio,Longterm,ExpressSales,TotalExpresssubproduct,9.24,
Retail,RadioandAudio,Shortterm,ExpressSales,TotalExpresssubproduct,7.72,
Retail,Social,Longterm,ExpressSales,TotalExpresssubproduct,9.47,
Retail,Social,Shortterm,ExpressSales,TotalExpresssubproduct,7.94,
Retail,TVSponsorship,Longterm,ExpressSales,TotalExpresssubproduct,0.84,
Retail,TVSponsorship,Shortterm,ExpressSales,TotalExpresssubproduct,7.61,
Retail,VOD,Longterm,ExpressSales,TotalExpresssubproduct,19.37,
Retail,VOD,Shortterm,ExpressSales,TotalExpresssubproduct,7.85,
RTDMedia,OOH,Longterm,ExpressSales,TotalExpresssubproduct,18.83,
RTDMedia,OOH,Shortterm,ExpressSales,TotalExpresssubproduct,0,
,,,,,,
Retail Drinks Volume - CPA,,,,,,
Campaign,Media channel,KPI group,Product,Sub product,2022,
AtHomeMedia,AtHometotal,Longterm,RetailSales,Drinks,29.05,
AtHomeMedia,AtHometotal,Shortterm,RetailSales,Drinks,0,
Express,Display,Longterm,RetailSales,Drinks,87.43,
Express,Display,Shortterm,RetailSales,Drinks,0,
Express,OOH,Longterm,RetailSales,Drinks,38.97,
Express,OOH,Shortterm,RetailSales,Drinks,0,
Express,Press,Longterm,RetailSales,Drinks,64.9,
Express,Press,Shortterm,RetailSales,Drinks,0,
Express,RadioandAudio,Longterm,RetailSales,Drinks,21.62,
Express,RadioandAudio,Shortterm,RetailSales,Drinks,0,
Express,Social,Longterm,RetailSales,Drinks,29.43,
Express,Social,Shortterm,RetailSales,Drinks,0,
FOOU,FOOUtotal,Longterm,RetailSales,Drinks,46.67,
FOOU,FOOUtotal,Shortterm,RetailSales,Drinks,1.62,
Retail,Display,Longterm,RetailSales,Drinks,51.58,
Retail,Display,Shortterm,RetailSales,Drinks,1.48,
Retail,OOH,Longterm,RetailSales,Drinks,26.37,
Retail,OOH,Shortterm,RetailSales,Drinks,0.55,
Retail,Press,Longterm,RetailSales,Drinks,19.85,
Retail,Press,Shortterm,RetailSales,Drinks,0.93,
Retail,RadioandAudio,Longterm,RetailSales,Drinks,15.19,
Retail,RadioandAudio,Shortterm,RetailSales,Drinks,0.97,
Retail,Social,Longterm,RetailSales,Drinks,14.83,
Retail,Social,Shortterm,RetailSales,Drinks,1.43,
Retail,TVSponsorship,Longterm,RetailSales,Drinks,0.97,
Retail,TVSponsorship,Shortterm,RetailSales,Drinks,0.52,
Retail,VOD,Longterm,RetailSales,Drinks,24.94,
Retail,VOD,Shortterm,RetailSales,Drinks,0.64,
RTDMedia,OOH,Longterm,RetailSales,Drinks,31.66,
RTDMedia,OOH,Shortterm,RetailSales,Drinks,0.61,
,,,,,,
Retail Food Volume - CPA,,,,,,
Campaign,Media channel,KPI group,Product,Sub product,2022,
AtHomeMedia,AtHometotal,Longterm,RetailSales,Food,50.06,
AtHomeMedia,AtHometotal,Shortterm,RetailSales,Food,0,
Express,Display,Longterm,RetailSales,Food,147.03,
Express,Display,Shortterm,RetailSales,Food,0,
Express,OOH,Longterm,RetailSales,Food,65.78,
Express,OOH,Shortterm,RetailSales,Food,0,
Express,Press,Longterm,RetailSales,Food,109.46,
Express,Press,Shortterm,RetailSales,Food,0,
Express,RadioandAudio,Longterm,RetailSales,Food,36.31,
Express,RadioandAudio,Shortterm,RetailSales,Food,0,
Express,Social,Longterm,RetailSales,Food,49.49,
Express,Social,Shortterm,RetailSales,Food,0,
FOOU,FOOUtotal,Longterm,RetailSales,Food,94.8,
FOOU,FOOUtotal,Shortterm,RetailSales,Food,1.08,
Retail,Display,Longterm,RetailSales,Food,67.63,
Retail,Display,Shortterm,RetailSales,Food,2.43,
Retail,OOH,Longterm,RetailSales,Food,38.34,
Retail,OOH,Shortterm,RetailSales,Food,5.81,
Retail,Press,Longterm,RetailSales,Food,26.87,
Retail,Press,Shortterm,RetailSales,Food,1.44,
Retail,RadioandAudio,Longterm,RetailSales,Food,25.76,
Retail,RadioandAudio,Shortterm,RetailSales,Food,1.85,
Retail,Social,Longterm,RetailSales,Food,21.08,
Retail,Social,Shortterm,RetailSales,Food,2.49,
Retail,TVSponsorship,Longterm,RetailSales,Food,1.66,
Retail,TVSponsorship,Shortterm,RetailSales,Food,0.6,
Retail,VOD,Longterm,RetailSales,Food,40.36,
Retail,VOD,Shortterm,RetailSales,Food,0.64,
RTDMedia,OOH,Longterm,RetailSales,Food,42.07,
RTDMedia,OOH,Shortterm,RetailSales,Food,0,
,,,,,,
Retail Other Volume - CPA,,,,,,
Campaign,Media channel,KPI group,Product,Sub product,2022,
AtHomeMedia,AtHometotal,Longterm,RetailSales,Other,185,
AtHomeMedia,AtHometotal,Shortterm,RetailSales,Other,0,
Express,Display,Longterm,RetailSales,Other,563.26,
Express,Display,Shortterm,RetailSales,Other,0,
Express,OOH,Longterm,RetailSales,Other,247.98,
Express,OOH,Shortterm,RetailSales,Other,0,
Express,Press,Longterm,RetailSales,Other,415.33,
Express,Press,Shortterm,RetailSales,Other,0,
Express,RadioandAudio,Longterm,RetailSales,Other,140.16,
Express,RadioandAudio,Shortterm,RetailSales,Other,0,
Express,Social,Longterm,RetailSales,Other,181.48,
Express,Social,Shortterm,RetailSales,Other,0,
FOOU,FOOUtotal,Longterm,RetailSales,Other,735.64,
FOOU,FOOUtotal,Shortterm,RetailSales,Other,4.39,
Retail,Display,Longterm,RetailSales,Other,231.27,
Retail,Display,Shortterm,RetailSales,Other,37.5,
Retail,OOH,Longterm,RetailSales,Other,136.79,
Retail,OOH,Shortterm,RetailSales,Other,14.41,
Retail,Press,Longterm,RetailSales,Other,126.47,
Retail,Press,Shortterm,RetailSales,Other,4.04,
Retail,RadioandAudio,Longterm,RetailSales,Other,79.88,
Retail,RadioandAudio,Shortterm,RetailSales,Other,25.55,
Retail,Social,Longterm,RetailSales,Other,77.35,
Retail,Social,Shortterm,RetailSales,Other,37.11,
Retail,TVSponsorship,Longterm,RetailSales,Other,5.81,
Retail,TVSponsorship,Shortterm,RetailSales,Other,0,
Retail,VOD,Longterm,RetailSales,Other,142.09,
Retail,VOD,Shortterm,RetailSales,Other,2.51,
RTDMedia,OOH,Longterm,RetailSales,Other,134.58,
RTDMedia,OOH,Shortterm,RetailSales,Other,6.14,
,,,,,,
RTD Cases - CPA,,,,,,
Campaign,Media channel,KPI group,Product,Sub product,2022,
AtHomeMedia,AtHometotal,Longterm,RTD,TotalRTDsubproduct,7640.64,
AtHomeMedia,AtHometotal,Shortterm,RTD,TotalRTDsubproduct,0,
Express,Display,Longterm,RTD,TotalRTDsubproduct,21613.4,
Express,Display,Shortterm,RTD,TotalRTDsubproduct,362.77,
Express,OOH,Longterm,RTD,TotalRTDsubproduct,8914.79,
Express,OOH,Shortterm,RTD,TotalRTDsubproduct,326.81,
Express,Press,Longterm,RTD,TotalRTDsubproduct,15212.92,
Express,Press,Shortterm,RTD,TotalRTDsubproduct,361.54,
Express,RadioandAudio,Longterm,RTD,TotalRTDsubproduct,5567.3,
Express,RadioandAudio,Shortterm,RTD,TotalRTDsubproduct,373.84,
Express,Social,Longterm,RTD,TotalRTDsubproduct,6758.69,
Express,Social,Shortterm,RTD,TotalRTDsubproduct,377.17,
FOOU,FOOUtotal,Longterm,RTD,TotalRTDsubproduct,27982.69,
FOOU,FOOUtotal,Shortterm,RTD,TotalRTDsubproduct,155.34,
Retail,Display,Longterm,RTD,TotalRTDsubproduct,9223.25,
Retail,Display,Shortterm,RTD,TotalRTDsubproduct,2216.84,
Retail,OOH,Longterm,RTD,TotalRTDsubproduct,4156.7,
Retail,OOH,Shortterm,RTD,TotalRTDsubproduct,2384.35,
Retail,Press,Longterm,RTD,TotalRTDsubproduct,7025.89,
Retail,Press,Shortterm,RTD,TotalRTDsubproduct,2435.06,
Retail,RadioandAudio,Longterm,RTD,TotalRTDsubproduct,2440.22,
Retail,RadioandAudio,Shortterm,RTD,TotalRTDsubproduct,2242.91,
Retail,Social,Longterm,RTD,TotalRTDsubproduct,3024.14,
Retail,Social,Shortterm,RTD,TotalRTDsubproduct,2077.39,
Retail,TVSponsorship,Longterm,RTD,TotalRTDsubproduct,224.27,
Retail,TVSponsorship,Shortterm,RTD,TotalRTDsubproduct,2335.23,
Retail,VOD,Longterm,RTD,TotalRTDsubproduct,6500.34,
Retail,VOD,Shortterm,RTD,TotalRTDsubproduct,2044.17,
RTDMedia,OOH,Longterm,RTD,TotalRTDsubproduct,5696.78,
RTDMedia,OOH,Shortterm,RTD,TotalRTDsubproduct,13.32,
